
4K,#genre#
上虞新闻综合,http://l.cztvcloud.com/channels/lantian/SXshangyu1/720p.m3u8?cWlkPSZzPTg3OWMwYmMyZDMzYTFhZGY3NDQxMjgyYTg1MmUzNTY0JmVzPTE3MDY2Nzc4NzMmdXVpZD0yMjdiY2MzNGNiNGY0MThlYjRiY2IxYzcwNmZjODNkMS02NzQ3NDY2NyZ2PTImYXM9MCZjZG5leF9pZD10eF9waG9uZV9saXZl$LR•IPV4•2『线路2』
上虞新商都,http://l.cztvcloud.com/channels/lantian/SXshangyu3/720p.m3u8$LR•IPV4•11『线路1』
上虞新商都,https://t.freetv.fun/live/shang-yu-xin-shang-du.m3u8$LR•IPV4•11『线路2』
上虞新商都,http://l.cztvcloud.com/channels/lantian/SXshangyu3/720p.m3u8?zzhed$LR•IPV4•11『线路3』
上虞新商都,https://stream1.freetv.fun/shang-yu-xin-shang-du-3.m3u8$LR•IPV4•11『线路4』
上虞新商都,https://stream1.freetv.fun/shang-yu-xin-shang-du-5.m3u8$LR•IPV4•11『线路5』
上虞新商都,https://t.freetv.fun/live/shang-yu-xin-shang-du-1.m3u8$LR•IPV4•11『线路6』
上虞新商都,http://l.cztvcloud.com/channels/lantian/SXshangyu3/720p.m3u8?zzhed\r\n$LR•IPV4•11『线路7』
上虞新商都,https://stream1.freetv.fun/shang-yu-xin-shang-du-1.m3u8$LR•IPV4•11『线路8』
上虞新商都,https://stream1.freetv.fun/shang-yu-xin-shang-du-2.m3u8$LR•IPV4•11『线路9』
上虞新商都,https://stream1.freetv.fun/shang-yu-xin-shang-du-4.m3u8$LR•IPV4•11『线路10』
上虞新商都,http://l.cztvcloud.com/channels/lantian/SXshangyu3/720p.m3u8?zzhed?$LR•IPV4•11『线路11』
上虞文化影院,http://l.cztvcloud.com/channels/lantian/SXshangyu2/720p.m3u8$LR•IPV4•10『线路1』
上虞文化影院,http://l.cztvcloud.com/channels/lantian/SXshangyu2/720p.m3u8zzhed$LR•IPV4•10『线路2』
上虞文化影院,https://stream1.freetv.fun/shang-yu-wen-hua-ying-yuan-1.m3u8$LR•IPV4•10『线路3』
上虞文化影院,http://l.cztvcloud.com/channels/lantian/SXshangyu2/720p.m3u8?zzhed;http://l.cztvcloud.com/channels/lantian/SXshangyu2/720p.m3u8zzhed$LR•IPV4•10『线路4』
上虞文化影院,https://stream1.freetv.fun/shang-yu-wen-hua-ying-yuan-3.ctv$LR•IPV4•10『线路5』
上虞文化影院,http://l.cztvcloud.com/channels/lantian/SXshangyu2/720p.m3u8?zzhed$LR•IPV4•10『线路6』
上虞文化影院,https://stream1.freetv.fun/shang-yu-wen-hua-ying-yuan-4.ctv$LR•IPV4•10『线路7』
上虞文化影院,https://t.freetv.fun/live/shang-yu-wen-hua-ying-yuan.m3u8$LR•IPV4•10『线路8』
上虞文化影院,https://t.freetv.fun/live/shang-yu-wen-hua-ying-yuan-2.m3u8zzhed$LR•IPV4•10『线路9』
上虞文化影院,https://stream1.freetv.fun/shang-yu-wen-hua-ying-yuan-2.ctv$LR•IPV4•10『线路10』
民生休闲,http://l.cztvcloud.com/channels/lantian/SXpinghu2/720p.m3u8$LR•IPV4•2『线路1』
民生休闲,http://l.cztvcloud.com/channels/lantian/SXpinghu2/720p.m3u8?zzhed$LR•IPV4•2『线路2』
公共新闻,http://live.bypbwxx.top/live/zhibojm-weishi.php?token=14586a63dfc429cf29c05475d32816$LR•IPV4•15『线路1』
公共新闻,http://45.192.97.170:8880/play/39.m3u8$LR•IPV4•15『线路2』
公共新闻,http://119.233.255.62:1234/626064693$LR•IPV4•15『线路3』
公共新闻,http://47.104.178.59:3566/626064693$LR•IPV4•15『线路4』
公共新闻,https://live.chinacert.cftest5.cn/cnmg/live/626064693$LR•IPV4•15『线路5』
公共新闻,http://211.101.246.28:3000/626064693$LR•IPV4•15『线路6』
公共新闻,http://116.10.203.183:3566/626064693$LR•IPV4•15『线路7』
公共新闻,http://182.85.163.168:5678/626064693$LR•IPV4•15『线路8』
公共新闻,http://mg.cttv.vip/626064693$LR•IPV4•15『线路9』
公共新闻,http://fn.gcl.de5.net:5908/gsh950428/626064693$LR•IPV4•15『线路10』
公共新闻,http://120.4.126.153:1234/626064693$LR•IPV4•15『线路11』
公共新闻,http://47.119.24.76:59093/626064693$LR•IPV4•15『线路12』
公共新闻,http://45.78.61.93:1234/626064693$LR•IPV4•15『线路13』
公共新闻,http://139.155.89.87:1000/626064693$LR•IPV4•15『线路14』
公共新闻,http://47.100.80.251:50001/626064693$LR•IPV4•15『线路15』

湖南,#genre#
湖南都市,https://stream1.freetv.fun/hu-nan-du-shi-gao-qing-3.m3u8$LR•IPV4•25『线路1』
湖南都市,https://stream1.freetv.fun/hu-nan-du-shi-12.ctv$LR•IPV4•25『线路2』
湖南都市,https://stream1.freetv.fun/hu-nan-du-shi-11.m3u8$LR•IPV4•25『线路3』
湖南都市,https://stream1.freetv.fun/hu-nan-du-shi-gao-qing-1.m3u8$LR•IPV4•25『线路4』
湖南都市,https://stream1.freetv.fun/hu-nan-du-shi-4.m3u8$LR•IPV4•25『线路5』
湖南都市,http://www.peanutbar.cn:8099/tsfile/live/1002_1.m3u8?key=txiptv$LR•IPV4•25『线路6』
湖南都市,https://stream1.freetv.fun/hu-nan-du-shi-1.m3u8$LR•IPV4•25『线路7』
湖南都市,https://stream1.freetv.fun/hu-nan-du-shi-13.m3u8$LR•IPV4•25『线路8』
湖南都市,https://stream1.freetv.fun/hu-nan-du-shi-6.m3u8$LR•IPV4•25『线路9』
湖南都市,https://stream1.freetv.fun/hu-nan-du-shi-10.m3u8$LR•IPV4•25『线路10』
湖南都市,https://stream1.freetv.fun/hu-nan-du-shi-5.m3u8$LR•IPV4•25『线路11』
湖南都市,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=7510&tk=23a9aca1f79f$LR•IPV4•25『线路12』
湖南都市,https://stream1.freetv.fun/hu-nan-du-shi-9.m3u8$LR•IPV4•25『线路13』
湖南都市,https://stream1.freetv.fun/hu-nan-du-shi-7.m3u8$LR•IPV4•25『线路14』
湖南都市,http://110.53.218.182:9902/tsfile/live/0127_1.m3u8$LR•IPV4•25『线路15』
湖南都市,https://stream1.freetv.fun/hu-nan-du-shi-6.ctv$LR•IPV4•25『线路16』
湖南都市,https://stream1.freetv.fun/hu-nan-du-shi-3.m3u8$LR•IPV4•25『线路17』
湖南都市,http://156.238.253.62:5555/tvbox/公众号好享生活小助手/湖南.php?id=hnds$LR•IPV4•25『线路18』
湖南都市,http://116.128.242.83:9901/tsfile/live/0139_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4•25『线路19』
湖南都市,https://stream1.freetv.fun/hu-nan-du-shi-8.m3u8$LR•IPV4•25『线路20』
湖南都市,https://stream1.freetv.fun/hu-nan-du-shi-14.m3u8$LR•IPV4•25『线路21』
湖南都市,https://stream1.freetv.fun/hu-nan-du-shi-15.m3u8$LR•IPV4•25『线路22』
湖南都市,http://116.128.243.121:85/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4•25『线路23』
湖南都市,http://36.137.183.45:1100/difang/hunan/hunan.php?id=hnds$LR•IPV4•25『线路24』
湖南都市,https://phoneal.qing.mgtv.com/nn_live/nn_x64/Y2RuZXhfaWQ9YWxfaGxzX2xkdnQmZT02OTE0NjA0JnY9MSZpZD1ITldTWkdTVCZzPTcwN2RiYTc2YzJjNmJmMTQ4MmUyZGYzOWU2NWM3YWFi/HNDSMPP360.m3u8$LR•IPV4•25『线路25』
湖南经视,https://stream1.freetv.fun/hu-nan-jing-shi-9.m3u8$LR•IPV4•24『线路1』
湖南经视,https://stream1.freetv.fun/hu-nan-jing-shi-1.m3u8$LR•IPV4•24『线路2』
湖南经视,https://stream1.freetv.fun/hu-nan-jing-shi-2.m3u8$LR•IPV4•24『线路3』
湖南经视,http://116.128.242.83:9901/tsfile/live/0131_1.m3u8$LR•IPV4•24『线路4』
湖南经视,https://stream1.freetv.fun/hu-nan-jing-shi-12.m3u8$LR•IPV4•24『线路5』
湖南经视,https://stream1.freetv.fun/hu-nan-jing-shi-15.ctv$LR•IPV4•24『线路6』
湖南经视,https://stream1.freetv.fun/hu-nan-jing-shi-11.m3u8$LR•IPV4•24『线路7』
湖南经视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=0780&tk=abed47f08529$LR•IPV4•24『线路8』
湖南经视,http://116.128.243.121:85/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4•24『线路9』
湖南经视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=0241&tk=23a9aca1f79f$LR•IPV4•24『线路10』
湖南经视,https://stream1.freetv.fun/hu-nan-jing-shi-14.m3u8$LR•IPV4•24『线路11』
湖南经视,https://stream1.freetv.fun/hu-nan-jing-shi-gao-qing-2.m3u8$LR•IPV4•24『线路12』
湖南经视,https://stream1.freetv.fun/hu-nan-jing-shi-13.m3u8$LR•IPV4•24『线路13』
湖南经视,http://110.53.218.182:9902/tsfile/live/1004_1.m3u8$LR•IPV4•24『线路14』
湖南经视,http://156.238.253.62:5555/tvbox/公众号好享生活小助手/湖南.php?id=hnjs$LR•IPV4•24『线路15』
湖南经视,https://stream1.freetv.fun/hu-nan-jing-shi-4.m3u8$LR•IPV4•24『线路16』
湖南经视,https://stream1.freetv.fun/hu-nan-jing-shi-10.ctv$LR•IPV4•24『线路17』
湖南经视,https://stream1.freetv.fun/hu-nan-jing-shi-10.m3u8$LR•IPV4•24『线路18』
湖南经视,http://www.peanutbar.cn:8099/tsfile/live/1006_1.m3u8?key=txiptv$LR•IPV4•24『线路19』
湖南经视,http://116.128.242.83:9901/tsfile/live/0131_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4•24『线路20』
湖南经视,https://stream1.freetv.fun/hu-nan-jing-shi-5.m3u8$LR•IPV4•24『线路21』
湖南经视,https://stream1.freetv.fun/hu-nan-jing-shi-6.m3u8$LR•IPV4•24『线路22』
湖南经视,http://36.137.183.45:1100/difang/hunan/hunan.php?id=hnjs$LR•IPV4•24『线路23』
湖南经视,https://phoneal.qing.mgtv.com/nn_live/nn_x64/Y2RuZXhfaWQ9YWxfaGxzX2xkdnQmZT02OTE0NjA0JnY9MSZpZD1ITldTWkdTVCZzPTcwN2RiYTc2YzJjNmJmMTQ4MmUyZGYzOWU2NWM3YWFi/HNJSMPP360.m3u8$LR•IPV4•24『线路24』
湖南电视剧,https://stream1.freetv.fun/hu-nan-dian-shi-ju-1.m3u8$LR•IPV4•23『线路1』
湖南电视剧,https://stream1.freetv.fun/hu-nan-dian-shi-ju-15.m3u8$LR•IPV4•23『线路2』
湖南电视剧,https://stream1.freetv.fun/hu-nan-dian-shi-ju-10.ctv$LR•IPV4•23『线路3』
湖南电视剧,https://stream1.freetv.fun/hu-nan-dian-shi-ju-7.m3u8$LR•IPV4•23『线路4』
湖南电视剧,https://stream1.freetv.fun/hu-nan-dian-shi-ju-14.ctv$LR•IPV4•23『线路5』
湖南电视剧,http://php.jdshipin.com:8880/iptv.php?id=hndsj$LR•IPV4•23『线路6』
湖南电视剧,https://stream1.freetv.fun/hu-nan-dian-shi-ju-11.m3u8$LR•IPV4•23『线路7』
湖南电视剧,https://stream1.freetv.fun/hu-nan-dian-shi-ju-5.m3u8$LR•IPV4•23『线路8』
湖南电视剧,https://stream1.freetv.fun/hu-nan-dian-shi-ju-2.m3u8$LR•IPV4•23『线路9』
湖南电视剧,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=9007&tk=23a9aca1f79f$LR•IPV4•23『线路10』
湖南电视剧,http://156.238.253.62:5555/tvbox/公众号好享生活小助手/湖南.php?id=hndsj$LR•IPV4•23『线路11』
湖南电视剧,https://stream1.freetv.fun/hu-nan-dian-shi-ju-12.m3u8$LR•IPV4•23『线路12』
湖南电视剧,https://stream1.freetv.fun/hu-nan-dian-shi-ju-8.m3u8$LR•IPV4•23『线路13』
湖南电视剧,https://stream1.freetv.fun/hu-nan-dian-shi-ju-3.m3u8$LR•IPV4•23『线路14』
湖南电视剧,https://stream1.freetv.fun/hu-nan-dian-shi-ju-4.m3u8$LR•IPV4•23『线路15』
湖南电视剧,http://175.155.106.72:89/live1/live1.m3u8?zsicd 72.会东新闻$LR•IPV4•23『线路16』
湖南电视剧,http://phonetx.qing.mgtv.com/nn_live/nn_x64/8.8&/HNDSJMPP360.m3u8$LR•IPV4•23『线路17』
湖南电视剧,https://stream1.freetv.fun/hu-nan-dian-shi-ju-gao-qing-1.m3u8$LR•IPV4•23『线路18』
湖南电视剧,https://stream1.freetv.fun/hu-nan-dian-shi-ju-6.m3u8$LR•IPV4•23『线路19』
湖南电视剧,https://stream1.freetv.fun/hu-nan-dian-shi-ju-9.m3u8$LR•IPV4•23『线路20』
湖南电视剧,http://www.peanutbar.cn:8099/tsfile/live/1004_1.m3u8?key=txiptv$LR•IPV4•23『线路21』
湖南电视剧,http://36.137.183.45:1100/difang/hunan/hunan.php?id=hndsj$LR•IPV4•23『线路22』
湖南电视剧,https://phoneal.qing.mgtv.com/nn_live/nn_x64/Y2RuZXhfaWQ9YWxfaGxzX2xkdnQmZT02OTE0NjA0JnY9MSZpZD1ITldTWkdTVCZzPTcwN2RiYTc2YzJjNmJmMTQ4MmUyZGYzOWU2NWM3YWFi/HNDSJMPP360.m3u8$LR•IPV4•23『线路23』
湖南电影,https://stream1.freetv.fun/hu-nan-dian-ying-2.ctv$LR•IPV4•24『线路1』
湖南电影,http://www.peanutbar.cn:8099/tsfile/live/1001_1.m3u8?key=txiptv$LR•IPV4•24『线路2』
湖南电影,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=3631&tk=23a9aca1f79f$LR•IPV4•24『线路3』
湖南电影,http://218.77.84.102:85/tsfile/live/149/2005_1.m3u8?key=txiptv$LR•IPV4•24『线路4』
湖南电影,https://stream1.freetv.fun/hu-nan-dian-ying-9.m3u8$LR•IPV4•24『线路5』
湖南电影,https://stream1.freetv.fun/hu-nan-dian-ying-11.m3u8$LR•IPV4•24『线路6』
湖南电影,https://stream1.freetv.fun/hu-nan-dian-ying-10.m3u8$LR•IPV4•24『线路7』
湖南电影,https://stream1.freetv.fun/hu-nan-dian-ying-8.m3u8$LR•IPV4•24『线路8』
湖南电影,https://stream1.freetv.fun/hu-nan-dian-ying-14.m3u8$LR•IPV4•24『线路9』
湖南电影,http://phonetx.qing.mgtv.com/nn_live/nn_x64/8.8&/HNDYMPP360.m3u8$LR•IPV4•24『线路10』
湖南电影,https://stream1.freetv.fun/hu-nan-dian-ying-12.m3u8$LR•IPV4•24『线路11』
湖南电影,https://stream1.freetv.fun/hu-nan-dian-ying-3.m3u8$LR•IPV4•24『线路12』
湖南电影,https://stream1.freetv.fun/hu-nan-dian-ying-15.m3u8$LR•IPV4•24『线路13』
湖南电影,https://stream1.freetv.fun/hu-nan-dian-ying-17.ctv$LR•IPV4•24『线路14』
湖南电影,https://stream1.freetv.fun/hu-nan-dian-ying-6.m3u8$LR•IPV4•24『线路15』
湖南电影,https://stream1.freetv.fun/hu-nan-dian-ying-5.m3u8$LR•IPV4•24『线路16』
湖南电影,https://stream1.freetv.fun/hu-nan-dian-ying-4.m3u8$LR•IPV4•24『线路17』
湖南电影,https://stream1.freetv.fun/hu-nan-dian-ying-13.m3u8$LR•IPV4•24『线路18』
湖南电影,https://stream1.freetv.fun/hu-nan-dian-ying-7.m3u8$LR•IPV4•24『线路19』
湖南电影,http://116.128.242.83:9901/tsfile/live/1009_1.m3u8$LR•IPV4•24『线路20』
湖南电影,https://stream1.freetv.fun/hu-nan-dian-ying-2.m3u8$LR•IPV4•24『线路21』
湖南电影,http://php.jdshipin.com:8880/iptv.php$LR•IPV4•24『线路22』
湖南电影,http://36.137.183.45:1100/difang/hunan/hunan.php?id=hndy$LR•IPV4•24『线路23』
湖南电影,https://phoneal.qing.mgtv.com/nn_live/nn_x64/Y2RuZXhfaWQ9YWxfaGxzX2xkdnQmZT02OTE0NjA0JnY9MSZpZD1ITldTWkdTVCZzPTcwN2RiYTc2YzJjNmJmMTQ4MmUyZGYzOWU2NWM3YWFi/HNDYMPP360.m3u8$LR•IPV4•24『线路24』
湖南爱晚,http://p2.vzan.com/527645544/149039617847513156/live.m3u8$LR•IPV4•7『线路1』
湖南爱晚,http://www.peanutbar.cn:8099/tsfile/live/1003_1.m3u8?key=txiptv$LR•IPV4•7『线路2』
湖南爱晚,http://156.238.253.62:5555/tvbox/公众号好享生活小助手/湖南.php?id=hnaw$LR•IPV4•7『线路3』
湖南爱晚,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=7644&tk=23a9aca1f79f$LR•IPV4•7『线路4』
湖南爱晚,http://php.jdshipin.com:8880/iptv.php?id=hngg$LR•IPV4•7『线路5』
湖南爱晚,http://36.137.183.45:1100/difang/hunan/hunan.php?id=hnaw$LR•IPV4•7『线路6』
湖南爱晚,https://phoneal.qing.mgtv.com/nn_live/nn_x64/Y2RuZXhfaWQ9YWxfaGxzX2xkdnQmZT02OTE0NjA0JnY9MSZpZD1ITldTWkdTVCZzPTcwN2RiYTc2YzJjNmJmMTQ4MmUyZGYzOWU2NWM3YWFi/HNGGMPP360.m3u8$LR•IPV4•7『线路7』
湖南教育,https://stream1.freetv.fun/hu-nan-jiao-yu-5.m3u8$LR•IPV4•7『线路1』
湖南教育,https://stream1.freetv.fun/hu-nan-jiao-yu-2.m3u8$LR•IPV4•7『线路2』
湖南教育,https://stream1.freetv.fun/hu-nan-jiao-yu-4.m3u8$LR•IPV4•7『线路3』
湖南教育,http://www.peanutbar.cn:8099/tsfile/live/1008_1.m3u8?key=txiptv$LR•IPV4•7『线路4』
湖南教育,https://stream1.freetv.fun/hu-nan-jiao-yu-1.m3u8$LR•IPV4•7『线路5』
湖南教育,https://stream1.freetv.fun/hu-nan-jiao-yu-6.ctv$LR•IPV4•7『线路6』
湖南教育,http://36.137.183.45:1100/difang/hunan/hunan.php?id=hnjy$LR•IPV4•7『线路7』
湖南娱乐,https://stream1.freetv.fun/hu-nan-yu-le-6.m3u8$LR•IPV4•28『线路1』
湖南娱乐,http://www.peanutbar.cn:8099/tsfile/live/1000_1.m3u8?key=txiptv$LR•IPV4•28『线路2』
湖南娱乐,https://stream1.freetv.fun/hu-nan-yu-le-14.m3u8$LR•IPV4•28『线路3』
湖南娱乐,https://stream1.freetv.fun/hu-nan-yu-le-9.ctv$LR•IPV4•28『线路4』
湖南娱乐,https://stream1.freetv.fun/hu-nan-yu-le-3.m3u8$LR•IPV4•28『线路5』
湖南娱乐,https://stream1.freetv.fun/hu-nan-yu-le-8.m3u8$LR•IPV4•28『线路6』
湖南娱乐,https://stream1.freetv.fun/hu-nan-yu-le-16.ctv$LR•IPV4•28『线路7』
湖南娱乐,https://stream1.freetv.fun/hu-nan-yu-le-gao-qing-1.m3u8$LR•IPV4•28『线路8』
湖南娱乐,https://stream1.freetv.fun/hu-nan-yu-le-1.m3u8$LR•IPV4•28『线路9』
湖南娱乐,http://116.128.242.83:9901/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4•28『线路10』
湖南娱乐,https://stream1.freetv.fun/hu-nan-yu-le-4.m3u8$LR•IPV4•28『线路11』
湖南娱乐,http://jf.jxx2023.work:40446/tsfile/live/1011_1.m3u8?key=txiptv$LR•IPV4•28『线路12』
湖南娱乐,https://stream1.freetv.fun/hu-nan-yu-le-gao-qing-3.m3u8$LR•IPV4•28『线路13』
湖南娱乐,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=6594&tk=23a9aca1f79f$LR•IPV4•28『线路14』
湖南娱乐,https://stream1.freetv.fun/hu-nan-yu-le-9.m3u8$LR•IPV4•28『线路15』
湖南娱乐,https://stream1.freetv.fun/hu-nan-yu-le-10.m3u8$LR•IPV4•28『线路16』
湖南娱乐,https://stream1.freetv.fun/hu-nan-yu-le-16.m3u8$LR•IPV4•28『线路17』
湖南娱乐,http://116.128.243.121:85/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4•28『线路18』
湖南娱乐,https://stream1.freetv.fun/hu-nan-yu-le-11.m3u8$LR•IPV4•28『线路19』
湖南娱乐,https://stream1.freetv.fun/hu-nan-yu-le-5.m3u8$LR•IPV4•28『线路20』
湖南娱乐,http://156.238.253.62:5555/tvbox/公众号好享生活小助手/湖南.php?id=hnyl$LR•IPV4•28『线路21』
湖南娱乐,https://stream1.freetv.fun/hu-nan-yu-le-12.m3u8$LR•IPV4•28『线路22』
湖南娱乐,https://stream1.freetv.fun/hu-nan-yu-le-2.m3u8$LR•IPV4•28『线路23』
湖南娱乐,https://stream1.freetv.fun/hu-nan-yu-le-7.m3u8$LR•IPV4•28『线路24』
湖南娱乐,https://stream1.freetv.fun/hu-nan-yu-le-15.m3u8$LR•IPV4•28『线路25』
湖南娱乐,https://stream1.freetv.fun/hu-nan-yu-le-13.m3u8$LR•IPV4•28『线路26』
湖南娱乐,http://36.137.183.45:1100/difang/hunan/hunan.php?id=hnyl$LR•IPV4•28『线路27』
湖南娱乐,https://phoneal.qing.mgtv.com/nn_live/nn_x64/Y2RuZXhfaWQ9YWxfaGxzX2xkdnQmZT02OTE0NjA0JnY9MSZpZD1ITldTWkdTVCZzPTcwN2RiYTc2YzJjNmJmMTQ4MmUyZGYzOWU2NWM3YWFi/HNYLMPP360.m3u8$LR•IPV4•28『线路28』
湖南国际,https://stream1.freetv.fun/hu-nan-guo-ji-4.m3u8$LR•IPV4•17『线路1』
湖南国际,https://stream1.freetv.fun/hu-nan-guo-ji-2.m3u8$LR•IPV4•17『线路2』
湖南国际,https://stream1.freetv.fun/hu-nan-guo-ji-6.m3u8$LR•IPV4•17『线路3』
湖南国际,https://stream1.freetv.fun/hu-nan-guo-ji-3.m3u8$LR•IPV4•17『线路4』
湖南国际,https://stream1.freetv.fun/hu-nan-guo-ji-1.m3u8$LR•IPV4•17『线路5』
湖南国际,https://stream1.freetv.fun/hu-nan-guo-ji-2.ctv$LR•IPV4•17『线路6』
湖南国际,http://www.peanutbar.cn:8099/tsfile/live/1007_1.m3u8?key=txiptv$LR•IPV4•17『线路7』
湖南国际,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=1138&tk=23a9aca1f79f$LR•IPV4•17『线路8』
湖南国际,https://stream1.freetv.fun/hu-nan-guo-ji-7.m3u8$LR•IPV4•17『线路9』
湖南国际,https://stream1.freetv.fun/hu-nan-guo-ji-13.ctv$LR•IPV4•17『线路10』
湖南国际,https://stream1.freetv.fun/hu-nan-guo-ji-10.m3u8$LR•IPV4•17『线路11』
湖南国际,https://stream1.freetv.fun/hu-nan-guo-ji-9.m3u8$LR•IPV4•17『线路12』
湖南国际,http://phonetx.qing.mgtv.com/nn_live/nn_x64/8.8&/HNGJMPP360.m3u8$LR•IPV4•17『线路13』
湖南国际,https://stream1.freetv.fun/hu-nan-guo-ji-12.m3u8$LR•IPV4•17『线路14』
湖南国际,https://stream1.freetv.fun/hu-nan-guo-ji-4.ctv$LR•IPV4•17『线路15』
湖南国际,http://36.137.183.45:1100/difang/hunan/hunan.php?id=hngj$LR•IPV4•17『线路16』
湖南国际,https://phoneal.qing.mgtv.com/nn_live/nn_x64/Y2RuZXhfaWQ9YWxfaGxzX2xkdnQmZT02OTE0NjA0JnY9MSZpZD1ITldTWkdTVCZzPTcwN2RiYTc2YzJjNmJmMTQ4MmUyZGYzOWU2NWM3YWFi/HNGJMPP360.m3u8$LR•IPV4•17『线路17』
湖南公共,https://stream1.freetv.fun/hu-nan-gong-gong-4.m3u8$LR•IPV4•12『线路1』
湖南公共,https://stream1.freetv.fun/hu-nan-gong-gong-6.m3u8$LR•IPV4•12『线路2』
湖南公共,https://stream1.freetv.fun/hu-nan-gong-gong-5.ctv$LR•IPV4•12『线路3』
湖南公共,https://stream1.freetv.fun/hu-nan-gong-gong-2.ctv$LR•IPV4•12『线路4』
湖南公共,http://116.128.242.83:9901/tsfile/live/0117_1.m3u8$LR•IPV4•12『线路5』
湖南公共,https://stream1.freetv.fun/hu-nan-gong-gong-7.m3u8$LR•IPV4•12『线路6』
湖南公共,https://stream1.freetv.fun/hu-nan-gong-gong-7.ctv$LR•IPV4•12『线路7』
湖南公共,https://stream1.freetv.fun/hu-nan-gong-gong-2.m3u8$LR•IPV4•12『线路8』
湖南公共,https://stream1.freetv.fun/hu-nan-gong-gong-gao-qing-1.m3u8$LR•IPV4•12『线路9』
湖南公共,http://116.128.242.83:9901/tsfile/live/0117_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4•12『线路10』
湖南公共,https://stream1.freetv.fun/hu-nan-gong-gong-1.m3u8$LR•IPV4•12『线路11』
湖南公共,https://stream1.freetv.fun/hu-nan-gong-gong-3.m3u8$LR•IPV4•12『线路12』
长沙新闻综合,http://phonetx.qing.mgtv.com/nn_live/nn_x64/8.8&/CSXWMPP360.m3u8$LR•IPV4•2『线路1』
长沙新闻综合,http://ls.qingting.fm/live/4877.m3u8$LR•IPV4•2『线路2』
长沙新闻,http://35848.hlsplay.aodianyun.com/guangdianyun_35848/tv_channel_346.m3u8$LR•IPV4•2『线路1』
长沙新闻,https://phoneal.qing.mgtv.com/nn_live/nn_x64/Y2RuZXhfaWQ9YWxfaGxzX2xkdnQmZT02OTE0NjA0JnY9MSZpZD1ITldTWkdTVCZzPTcwN2RiYTc2YzJjNmJmMTQ4MmUyZGYzOWU2NWM3YWFi/CSXWMPP360.m3u8$LR•IPV4•2『线路2』
长沙政法,http://35848.hlsplay.aodianyun.com/guangdianyun_35848/tv_channel_348.m3u8$LR•IPV4•3『线路1』
长沙政法,http://phonetx.qing.mgtv.com/nn_live/nn_x64/8.8&/CSZFMPP360.m3u8$LR•IPV4•3『线路2』
长沙政法,https://phoneal.qing.mgtv.com/nn_live/nn_x64/Y2RuZXhfaWQ9YWxfaGxzX2xkdnQmZT02OTE0NjA0JnY9MSZpZD1ITldTWkdTVCZzPTcwN2RiYTc2YzJjNmJmMTQ4MmUyZGYzOWU2NWM3YWFi/CSZFMPP360.m3u8$LR•IPV4•3『线路3』
长沙女性,http://35848.hlsplay.aodianyun.com/guangdianyun_35848/tv_channel_349.m3u8$LR•IPV4
衡阳新闻综合,https://liveplay-srs.voc.com.cn/hls/tv/183_554704.m3u8$LR•IPV4

湖北,#genre#
湖北综合,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=hbzh$LR•IPV4•15『线路1』
湖北综合,https://stream1.freetv.fun/hu-bei-zong-he-3.m3u8$LR•IPV4•15『线路2』
湖北综合,https://stream1.freetv.fun/hu-bei-zong-he-8.m3u8$LR•IPV4•15『线路3』
湖北综合,http://hbqjdb.chinashadt.com:2035/live/1.stream/playlist.m3u8$LR•IPV4•15『线路4』
湖北综合,http://119.36.148.115:59901/tsfile/live/1005_1.m3u8$LR•IPV4•15『线路5』
湖北综合,https://stream1.freetv.fun/hu-bei-zong-he-12.m3u8$LR•IPV4•15『线路6』
湖北综合,https://stream1.freetv.fun/hu-bei-zong-he-2.m3u8$LR•IPV4•15『线路7』
湖北综合,https://stream1.freetv.fun/hu-bei-zong-he-13.m3u8$LR•IPV4•15『线路8』
湖北综合,https://stream1.freetv.fun/hu-bei-zong-he-9.m3u8$LR•IPV4•15『线路9』
湖北综合,https://stream1.freetv.fun/hu-bei-zong-he-7.m3u8$LR•IPV4•15『线路10』
湖北综合,https://stream1.freetv.fun/hu-bei-zong-he-11.ctv$LR•IPV4•15『线路11』
湖北综合,https://stream1.freetv.fun/hu-bei-zong-he-6.ctv$LR•IPV4•15『线路12』
湖北综合,https://stream1.freetv.fun/hu-bei-zong-he-10.m3u8$LR•IPV4•15『线路13』
