央卫频道,#genre#
CCTV-11,http://A/ku9/js/web.js?id=https://yangshipin.cn/tv/home?pid=600001806$A央视频
CCTV-12,http://A/ku9/js/web.js?id=https://yangshipin.cn/tv/home?pid=600001807$A央视频
CCTV-13,http://A/ku9/js/web.js?id=https://yangshipin.cn/tv/home?pid=600001811$A央视频
CCTV-14,http://A/ku9/js/web.js?id=https://yangshipin.cn/tv/home?pid=600001809$A央视频
CCTV-15,http://A/ku9/js/web.js?id=https://yangshipin.cn/tv/home?pid=600001815$A央视频
CCTV-16,http://A/ku9/js/web.js?id=https://yangshipin.cn/tv/home?pid=600098637$A央视频
CCTV-17,http://A/ku9/js/web.js?id=https://yangshipin.cn/tv/home?pid=600001810$A央视频
CCTV-5+,http://A/ku9/js/web.js?id=https://yangshipin.cn/tv/home?pid=600001817$A央视频
北京卫视,http://A/ku9/js/web.js?id=https://yangshipin.cn/tv/home?pid=600002309$A央视频
江苏卫视,http://A/ku9/js/web.js?id=https://yangshipin.cn/tv/home?pid=600002521$A央视频
东方卫视,http://A/ku9/js/web.js?id=https://yangshipin.cn/tv/home?pid=600002483$A央视频
浙江卫视,http://A/ku9/js/web.js?id=https://yangshipin.cn/tv/home?pid=600002520$A央视频
湖南卫视,http://A/ku9/js/web.js?id=https://yangshipin.cn/tv/home?pid=600002475$A央视频
湖北卫视,http://A/ku9/js/web.js?id=https://yangshipin.cn/tv/home?pid=600002508$A央视频
广东卫视,http://A/ku9/js/web.js?id=https://yangshipin.cn/tv/home?pid=600002485$A央视频
广西卫视,http://A/ku9/js/web.js?id=https://yangshipin.cn/tv/home?pid=600002509$A央视频
黑龙江卫视,http://A/ku9/js/web.js?id=https://yangshipin.cn/tv/home?pid=600002498$A央视频
海南卫视,http://A/ku9/js/web.js?id=https://yangshipin.cn/tv/home?pid=600002506$A央视频
重庆卫视,http://A/ku9/js/web.js?id=https://yangshipin.cn/tv/home?pid=600002531$A央视频
深圳卫视,http://A/ku9/js/web.js?id=https://yangshipin.cn/tv/home?pid=600002481$A央视频
四川卫视,http://A/ku9/js/web.js?id=https://yangshipin.cn/tv/home?pid=600002516$A央视频
河南卫视,http://A/ku9/js/web.js?id=https://yangshipin.cn/tv/home?pid=600002525$A央视频
东南卫视,http://A/ku9/js/web.js?id=https://yangshipin.cn/tv/home?pid=600002484$A央视频
贵州卫视,http://A/ku9/js/web.js?id=https://yangshipin.cn/tv/home?pid=600002490$A央视频
江西卫视,http://A/ku9/js/web.js?id=https://yangshipin.cn/tv/home?pid=600002503$A央视频
辽宁卫视,http://A/ku9/js/web.js?id=https://yangshipin.cn/tv/home?pid=600002505$A央视频
安徽卫视,http://A/ku9/js/web.js?id=https://yangshipin.cn/tv/home?pid=600002532$A央视频
河北卫视,http://A/ku9/js/web.js?id=https://yangshipin.cn/tv/home?pid=600002493$A央视频
山东卫视,http://A/ku9/js/web.js?id=https://yangshipin.cn/tv/home?pid=600002513$A央视频
天津卫视,http://A/ku9/js/web.js?id=https://yangshipin.cn/tv/home?pid=600152137$A央视频
吉林卫视,http://A/ku9/js/web.js?id=https://yangshipin.cn/tv/home?pid=600190405$A央视频
陕西卫视,http://A/ku9/js/web.js?id=https://yangshipin.cn/tv/home?pid=600190400$A央视频
宁夏卫视,http://A/ku9/js/web.js?id=https://yangshipin.cn/tv/home?pid=600190737$A央视频
内蒙古卫视,http://A/ku9/js/web.js?id=https://yangshipin.cn/tv/home?pid=600190401$A央视频
云南卫视,http://A/ku9/js/web.js?id=https://yangshipin.cn/tv/home?pid=600190402$A央视频
山西卫视,http://A/ku9/js/web.js?id=https://yangshipin.cn/tv/home?pid=600190407$A央视频
青海卫视,http://A/ku9/js/web.js?id=https://yangshipin.cn/tv/home?pid=600190406$A央视频
西藏卫视,http://A/ku9/js/web.js?id=https://yangshipin.cn/tv/home?pid=600190403$A央视频
甘肃卫视,http://A/ku9/js/web.js?id=https://yangshipin.cn/tv/home?pid=600190408$A央视频

CCTV-1,webview://https://yangshipin.cn/tv/home?pid=600001859$央视频
CCTV-2,webview://https://yangshipin.cn/tv/home?pid=600001800$央视频
CCTV-4,webview://https://yangshipin.cn/tv/home?pid=600001814$央视频
CCTV-5,webview://https://yangshipin.cn/tv/home?pid=600001818$央视频
CCTV-6,webview://https://yangshipin.cn/tv/home?pid=600108442$央视频
CCTV-7,webview://https://yangshipin.cn/tv/home?pid=600004092$央视频
CCTV-8,webview://https://yangshipin.cn/tv/home?pid=600001803$央视频
CCTV-9,webview://https://yangshipin.cn/tv/home?pid=600004078$央视频
CCTV-10,webview://https://yangshipin.cn/tv/home?pid=600001805$央视频
CCTV-11,webview://https://yangshipin.cn/tv/home?pid=600001806$央视频
CCTV-12,webview://https://yangshipin.cn/tv/home?pid=600001807$央视频
CCTV-13,webview://https://yangshipin.cn/tv/home?pid=600001811$央视频
CCTV-14,webview://https://yangshipin.cn/tv/home?pid=600001809$央视频
CCTV-15,webview://https://yangshipin.cn/tv/home?pid=600001815$央视频
CCTV-16,webview://https://yangshipin.cn/tv/home?pid=600098637$央视频
CCTV-17,webview://https://yangshipin.cn/tv/home?pid=600001810$央视频
CCTV-5+,webview://https://yangshipin.cn/tv/home?pid=600001817$央视频
安徽卫视,webview://https://yangshipin.cn/tv/home?pid=600002532$央视频
北京卫视,webview://https://yangshipin.cn/tv/home?pid=600002309$央视频
东方卫视,webview://https://yangshipin.cn/tv/home?pid=600002483$央视频
东南卫视,webview://https://yangshipin.cn/tv/home?pid=600002484$央视频
甘肃卫视,webview://https://yangshipin.cn/tv/home?pid=600190408$央视频
广东卫视,webview://https://yangshipin.cn/tv/home?pid=600002485$央视频
广西卫视,webview://https://yangshipin.cn/tv/home?pid=600002509$央视频
贵州卫视,webview://https://yangshipin.cn/tv/home?pid=600002490$央视频
海南卫视,webview://https://yangshipin.cn/tv/home?pid=600002506$央视频
河北卫视,webview://https://yangshipin.cn/tv/home?pid=600002493$央视频
河南卫视,webview://https://yangshipin.cn/tv/home?pid=600002525$央视频
黑龙江卫视,webview://https://yangshipin.cn/tv/home?pid=600002498$央视频
湖北卫视,webview://https://yangshipin.cn/tv/home?pid=600002508$央视频
湖南卫视,webview://http://m.345iptv.com/?act=play&token=23c14885b87d5c033ebbd1b7f20fde52&tid=ws&id=1
湖南卫视,webview://https://yangshipin.cn/tv/home?pid=600002475$央视频
吉林卫视,webview://https://yangshipin.cn/tv/home?pid=600190405$央视频
江苏卫视,webview://https://yangshipin.cn/tv/home?pid=600002521$央视频
江西卫视,webview://https://yangshipin.cn/tv/home?pid=600002503$央视频
辽宁卫视,webview://https://yangshipin.cn/tv/home?pid=600002505$央视频
内蒙古卫视,webview://https://yangshipin.cn/tv/home?pid=600190401$央视频
宁夏卫视,webview://https://yangshipin.cn/tv/home?pid=600190737$央视频
青海卫视,webview://https://yangshipin.cn/tv/home?pid=600190406$央视频
山东卫视,webview://https://yangshipin.cn/tv/home?pid=600002513$央视频
山西卫视,webview://https://yangshipin.cn/tv/home?pid=600190407$央视频
陕西卫视,webview://https://yangshipin.cn/tv/home?pid=600190400$央视频
深圳卫视,webview://https://yangshipin.cn/tv/home?pid=600002481$央视频
四川卫视,webview://https://yangshipin.cn/tv/home?pid=600002516$央视频
天津卫视,webview://https://yangshipin.cn/tv/home?pid=600152137$央视频
西藏卫视,webview://https://yangshipin.cn/tv/home?pid=600190403$央视频
云南卫视,webview://https://yangshipin.cn/tv/home?pid=600190402$央视频
浙江卫视,webview://https://yangshipin.cn/tv/home?pid=600002520$央视频
重庆卫视,webview://https://yangshipin.cn/tv/home?pid=600002531$央视频
CCTV-1,http://A/ku9/js/web.js?id=https://tv.cctv.com/live/cctv1/$A央视网
CCTV-2,http://A/ku9/js/web.js?id=https://tv.cctv.com/live/cctv2/$A央视网
CCTV-3,http://A/ku9/js/web.js?id=https://tv.cctv.com/live/cctv3/$A央视网
CCTV-4,http://A/ku9/js/web.js?id=https://tv.cctv.com/live/cctv4/$A央视网
CCTV-5,http://A/ku9/js/web.js?id=https://tv.cctv.com/live/cctv5/$A央视网
CCTV-6,http://A/ku9/js/web.js?id=https://tv.cctv.com/live/cctv6/$A央视网
CCTV-7,http://A/ku9/js/web.js?id=https://tv.cctv.com/live/cctv7/$A央视网
CCTV-8,http://A/ku9/js/web.js?id=https://tv.cctv.com/live/cctv8/$A央视网
CCTV-9,http://A/ku9/js/web.js?id=https://tv.cctv.com/live/cctvjilu/$A央视网
CCTV-10,http://A/ku9/js/web.js?id=https://tv.cctv.com/live/cctv10/$A央视网
CCTV-11,http://A/ku9/js/web.js?id=https://tv.cctv.com/live/cctv11/$A央视网
CCTV-12,http://A/ku9/js/web.js?id=https://tv.cctv.com/live/cctv12/$A央视网
CCTV-13,http://A/ku9/js/web.js?id=https://tv.cctv.com/live/cctv13/$A央视网
CCTV-14,http://A/ku9/js/web.js?id=https://tv.cctv.com/live/cctvchild/$A央视网
CCTV-15,http://A/ku9/js/web.js?id=https://tv.cctv.com/live/cctv15/$A央视网
CCTV-16,http://A/ku9/js/web.js?id=https://tv.cctv.com/live/cctv16/$A央视网
CCTV-17,http://A/ku9/js/web.js?id=https://tv.cctv.com/live/cctv17/$A央视网
CCTV-5+,http://A/ku9/js/web.js?id=https://tv.cctv.com/live/cctv5plus/$A央视网
CCTV-1,webview://https://big5.cctv.com/gate/big5/tv.cctv.com/live/cctv1/$央视网
CCTV-2,webview://https://big5.cctv.com/gate/big5/tv.cctv.com/live/cctv2/$央视网
CCTV-3,webview://https://big5.cctv.com/gate/big5/tv.cctv.com/live/cctv3/$央视网
CCTV-4,webview://https://big5.cctv.com/gate/big5/tv.cctv.com/live/cctv4/$央视网
CCTV-5,webview://https://big5.cctv.com/gate/big5/tv.cctv.com/live/cctv5/$央视网
CCTV-6,webview://https://big5.cctv.com/gate/big5/tv.cctv.com/live/cctv6/$央视网
CCTV-7,webview://https://big5.cctv.com/gate/big5/tv.cctv.com/live/cctv7/$央视网
CCTV-8,webview://https://big5.cctv.com/gate/big5/tv.cctv.com/live/cctv8/$央视网
CCTV-9,webview://https://big5.cctv.com/gate/big5/tv.cctv.com/live/cctvjilu/$央视网
CCTV-10,webview://https://big5.cctv.com/gate/big5/tv.cctv.com/live/cctv10/$央视网
CCTV-11,webview://https://big5.cctv.com/gate/big5/tv.cctv.com/live/cctv11/$央视网
CCTV-12,webview://https://big5.cctv.com/gate/big5/tv.cctv.com/live/cctv12/$央视网
CCTV-13,webview://https://big5.cctv.com/gate/big5/tv.cctv.com/live/cctv13/$央视网
CCTV-14,webview://https://big5.cctv.com/gate/big5/tv.cctv.com/live/cctvchild/$央视网
CCTV-15,webview://https://big5.cctv.com/gate/big5/tv.cctv.com/live/cctv15/$央视网
CCTV-16,webview://https://big5.cctv.com/gate/big5/tv.cctv.com/live/cctv16/$央视网
CCTV-17,webview://https://big5.cctv.com/gate/big5/tv.cctv.com/live/cctv17/$央视网
CCTV-5+,webview://https://big5.cctv.com/gate/big5/tv.cctv.com/live/cctv5plus/$央视网
新疆卫视,http://A/ku9/js/web.js?id=https://www.xjtvs.com.cn/column/tv/434?channelId=1$A央视网
云南卫视,http://A/ku9/js/web.js?id=https://www.yntv.cn/live.html$A央视网
青海卫视,http://A/ku9/js/web.js?id=https://www.qhbtv.com/new_index/live/folder2646/$A央视网
宁夏卫视,http://A/ku9/js/web.js?id=https://www.nxtv.com.cn/tv/ws/$A央视网
三沙卫视,http://A/ku9/js/web.js?id=https://www.hnntv.cn/live.html?playType=livePlay%26channelId=5%26referPage=home$A央视网
海南卫视,http://A/ku9/js/web.js?id=http://tc.hnntv.cn/$A央视网
陕西卫视,http://A/ku9/js/web.js?id=http://live.snrtv.com/star$A央视网
山西卫视,http://A/ku9/js/web.js?id=https://www.sxrtv.com/tv/index.shtml$A央视网
广西卫视,http://A/ku9/js/web.js?id=https://tv.gxtv.cn/channel/channelivePlay_e7a7ab7df9fe11e88bcfe41f13b60c62.html$A央视网
黑龙江卫视,http://A/ku9/js/web.js?id=https://www.hljtv.com/live/folder418/$A央视网
贵州卫视,http://A/ku9/js/web.js?id=https://www.gzstv.com/tv/ch01$A央视网
安徽卫视,http://A/ku9/js/web.js?id=https://www.ahtv.cn/folder9000/folder20193?channelIndex=0$A央视网
浙江卫视,http://A/ku9/js/web.js?id=https://www.cztv.com/liveTV/101$A央视网
内蒙古卫视,http://52zb.work/nmg.php?id=nmws$A央视网
甘肃卫视,https://hls.gstv.com.cn/9hvng2/m96r7x.m3u8$A央视网
甘肃卫视,http://A/ku9/js/web.js?id=https://www.gstv.com.cn/zxc.jhtml#$A央视网
深圳卫视,http://A/ku9/js/web.js?id=https://www.sztv.com.cn/pindao/index.html?id=7867$A央视网
湖北卫视,http://A/ku9/js/web.js?id=https://news.hbtv.com.cn/app/tv/431$A央视网
吉林卫视,http://A/ku9/js/web.js?id=https://www.jlntv.cn/tv$A央视网
东方卫视,http://A/ku9/js/web.js?id=https://live.kankanews.com/huikan?id=1$A央视网
北京卫视,http://A/ku9/js/web.js?id=https://www.btime.com/btv/btvsy_index$A央视网
北京卫视,http://A/ku9/js/web.js?id=https://www.hndyjyfw.gov.cn/livePlay.html?u=11$A央视网
浙江卫视,http://A/ku9/js/web.js?id=https://www.hndyjyfw.gov.cn/livePlay.html?u=12$A央视网
河南卫视,http://A/ku9/js/web.js?id=https://www.hndyjyfw.gov.cn/livePlay.html?u=14$A央视网
广东卫视,http://A/ku9/js/web.js?id=https://www.gdtv.cn/tvChannelDetail/43$A央视网

港澳频道,#genre#

香港J2,http://iptv.4666888.xyz/iptv.php?id=20071
香港J2,http://iptv.4666888.xyz/iptv.php?id=20072
香港J2,http://bxtv.3a.ink/api.php?id=tvbp$bxtv
香港J2,http://php.jdshipin.com:8880/TVOD/iptv.php?id=j2
香港J2,http://php.jdshipin.com:8880/PLTV/iptv.php?id=j2
香港J2,video://http://m.345iptv.com/?act=play&token=fd0fb69350a4adca71f68cb7b92e7d1d&tid=gt&id=8$345iptv
香港J2,http://php.jdshipin.com:8880/smt.php?id=j2_twn$smt
新澳,https://play3636.zdwafis.com/live/mosixmark.flv
新澳,https://play666.macau-lhc.live/live/mosixmark.flv

老澳,https://vdm6-hw.qunleniuniu.com/live/2032-2.flv
老澳,https://vdm6-ali.hrypl168.com/live/a6.flv

凤凰中文,http://iptv.4666888.xyz/iptv.php?id=20063
凤凰资讯,http://iptv.4666888.xyz/iptv.php?id=20064
凤凰香港,http://iptv.4666888.xyz/iptv.php?id=20065
翡翠台,http://iptv.4666888.xyz/iptv.php?id=20066
无线新闻台,http://iptv.4666888.xyz/iptv.php?id=20070

凤凰中文,http://live4play.uk/livehttpplay?channel_id=30014
凤凰资讯,http://live4play.uk/livehttpplay?channel_id=30015
凤凰香港,http://live4play.uk/livehttpplay?channel_id=30016

凤凰中文,http://bxtv.3a.ink/api.php?id=fhzw$bxtv
凤凰资讯,http://bxtv.3a.ink/api.php?id=fhzx$bxtv
凤凰香港,http://bxtv.3a.ink/api.php?id=fhhk$bxtv

凤凰资讯,http://php.jdshipin.com:8880/smt.php?id=phoenixinfo_hd
凤凰电影,http://120.9.52.56:8809/rtp/239.253.93.81:6247
明珠台,http://bxtv.3a.ink/api.php?id=mz
无线新闻台,http://bxtv.3a.ink/api.php?id=wxxw
凤凰中文,http://218.104.239.114:9901/tsfile/live/1013_1.m3u8?key=txiptv&playlive=1&authid=0$218104
凤凰资讯,http://218.104.239.114:9901/tsfile/live/1012_1.m3u8?key=txiptv&playlive=1&authid=0$218104
凤凰中文,http://58.19.180.108:9981/stream/channelid/1749482778?profile=pass$5819
凤凰资讯,http://58.19.180.108:9981/stream/channelid/708272803?profile=pass$5819
凤凰中文,http://36.36.200.198:44330/tsfile/live/1011_1.m3u8?key=txiptv&playlive=0&authid=0$3636
翡翠台,http://36.36.200.198:44330/tsfile/live/1008_1.m3u8?key=txiptv&playlive=0&authid=0$3636
明珠台,http://36.36.200.198:44330/tsfile/live/1009_1.m3u8?key=txiptv&playlive=0&authid=0$3636
星空卫视,http://36.36.200.198:44330/tsfile/live/1012_1.m3u8?key=txiptv&playlive=0&authid=0$3636
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq.flv
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8?wsSession=3c732f93c14e1bc0c07641df-156388849014752&wsIPSercert=8de23d0849e78e3b16ec92a809235421&wsMonitor=0$576p

凤凰中文,http://120.9.52.56:8809/rtp/239.253.93.82:6248
凤凰资讯,http://120.9.52.56:8809/rtp/239.253.93.83:6249
凤凰中文,video://http://m.345iptv.com/?act=play&token=314e7a425193a61e2ae5a44ca4e7af16&tid=gt&id=1$345iptv
凤凰资讯,video://http://m.345iptv.com/?act=play&token=7cf365f3e1c08225d6030fcc91a4f84d&tid=gt&id=2$345iptv
凤凰香港,video://http://m.345iptv.com/?act=play&token=38ae56f83ef6f843de0cf4aab83b4e8a&tid=gt&id=3$345iptv
无线新闻台,http://erp.giihgtidg.com:8080/live/wxxw01.m3u8
无线新闻台,video://http://m.345iptv.com/?act=play&token=bc7918833f7de6b2829ad197ddc05e10&tid=gt&id=6$345iptv

中视,rtmp://f13h.mine.nu/sat/tv091
华视,rtmp://f13h.mine.nu/sat/tv111
民视,rtmp://f13h.mine.nu/sat/tv051
台视,rtmp://f13h.mine.nu/sat/tv071
中视,rtmp://f13h.mine.nu:1935/sat/tv091
华视,rtmp://f13h.mine.nu:1935/sat/tv111
民视,rtmp://f13h.mine.nu:1935/sat/tv051
台视,rtmp://f13h.mine.nu:1935/sat/tv071
中视新闻,video://http://m.345iptv.com/?act=play&token=f433a3a8a177d0b012b4b337558191c2&tid=gt&id=46$345iptv
华视新闻,video://http://m.345iptv.com/?act=play&token=077cde05e45f43f87cc3c4c57a152e1e&tid=gt&id=51$345iptv
民视新闻,video://http://m.345iptv.com/?act=play&token=989c7d8a750ff4bfda95fcae1708bbe7&tid=gt&id=50$345iptv
台视新闻,video://http://m.345iptv.com/?act=play&token=19416380214a699f16f2a2e6262563ec&tid=gt&id=47$345iptv
纬来体育,rtmp://f13h.mine.nu/sat/tv721
纬来体育,rtmp://f13h.mine.nu:1935/sat/tv721

中天娱乐,http://61.221.215.25:8800/hls/47/index.m3u8

凤凰中文,http://iptv.4666888.xyz/iptv.php?id=20063
凤凰资讯,http://iptv.4666888.xyz/iptv.php?id=20064
凤凰香港,http://iptv.4666888.xyz/iptv.php?id=20065
翡翠台,http://iptv.4666888.xyz/iptv.php?id=20066
无线新闻台,http://iptv.4666888.xyz/iptv.php?id=20069
明珠台,http://iptv.4666888.xyz/iptv.php?id=20071


中天新闻,video://http://m.345iptv.com/?act=play&token=c5099746050c41f288c9c50a5002539b&tid=gt&id=43$345iptv
翡翠台,video://https://m.345iptv.com/?act=play&token=0414e51b425be184dc3efa0db53e6812&tid=gt&id=5$345iptv
无线新闻台,video://http://m.345iptv.com/?act=play&token=bc7918833f7de6b2829ad197ddc05e10&tid=gt&id=6$345iptv
明珠台,video://http://m.345iptv.com/?act=play&token=d2d94c55f2275567a1d154afbc09587b&tid=gt&id=9$345iptv
HOYTV,video://http://m.345iptv.com/?act=play&token=fa85074433ae45388bb96b382056e5df&tid=gt&id=11$345iptv
有线18台,video://http://m.345iptv.com/?act=play&token=7e64e5c5a112c8324ae213193890166f&tid=gt&id=12$345iptv

东森新闻,video://http://m.345iptv.com/?act=play&token=8965fb967119ad09f0df8ec90b5df34b&tid=gt&id=44$345iptv

镜新闻,video://http://m.345iptv.com/?act=play&token=20a5079da56f52ac6332530b8ae045bc&tid=gt&id=52$345iptv
寰宇新闻,video://http://m.345iptv.com/?act=play&token=a5d87cec4adae0ff298fa844f43e8427&tid=gt&id=53$345iptv
中视,video://http://m.345iptv.com/?act=play&token=5ef10e1554d809f389a139596e22d6e4&tid=gt&id=60$345iptv
台视,video://http://m.345iptv.com/?act=play&token=3566a94ef8f056a92ba7d6bc3adae830&tid=gt&id=61$345iptv
民视,video://http://m.345iptv.com/?act=play&token=499b6a8677702cdead3d1acb4ee763f6&tid=gt&id=62$345iptv
华视,video://http://m.345iptv.com/?act=play&token=d835edf85041fa76c82e4e1f846bf67b&tid=gt&id=63$345iptv


广东频道,#genre#

汕头综合,http://61.145.188.90:60022/rtp/239.77.1.130:5146$广东电信
汕头经济生活,http://61.145.188.90:60022/rtp/239.77.1.131:5146$广东电信
CCTV-1,http://61.145.188.90:60022/rtp/239.77.1.144:5146$广东电信
CCTV-2,http://61.145.188.90:60022/rtp/239.77.1.158:5146$广东电信
CCTV-3,http://61.145.188.90:60022/rtp/239.77.0.169:5146$广东电信
CCTV-4,http://61.145.188.90:60022/rtp/239.77.1.163:5146$广东电信
CCTV-5,http://61.145.188.90:60022/rtp/239.77.0.170:5146$广东电信
CCTV-6,http://61.145.188.90:60022/rtp/239.77.0.171:5146$广东电信
CCTV-7,http://61.145.188.90:60022/rtp/239.77.1.159:5146$广东电信
CCTV-8,http://61.145.188.90:60022/rtp/239.77.0.172:5146$广东电信
CCTV-9,http://61.145.188.90:60022/rtp/239.77.1.160:5146$广东电信
CCTV-10,http://61.145.188.90:60022/rtp/239.77.1.113:5146$广东电信
CCTV-11,http://61.145.188.90:60022/rtp/239.77.1.238:5146$广东电信
CCTV-12,http://61.145.188.90:60022/rtp/239.77.1.109:5146$广东电信
CCTV-13,http://61.145.188.90:60022/rtp/239.77.0.188:5146$广东电信
CCTV-14,http://61.145.188.90:60022/rtp/239.77.1.161:5146$广东电信
CCTV-15,http://61.145.188.90:60022/rtp/239.77.1.239:5146$广东电信
CCTV-16,http://61.145.188.90:60022/rtp/239.77.0.165:5146$广东电信
CCTV-17,http://61.145.188.90:60022/rtp/239.77.1.121:5146$广东电信
CCTV-5+,http://61.145.188.90:60022/rtp/239.77.0.87:5146$广东电信
安徽卫视,http://61.145.188.90:60022/rtp/239.77.1.92:5146$广东电信
北京卫视,http://61.145.188.90:60022/rtp/239.77.1.151:5146$广东电信
东方卫视,http://61.145.188.90:60022/rtp/239.77.1.218:5146$广东电信
东南卫视,http://61.145.188.90:60022/rtp/239.77.1.104:5146$广东电信
甘肃卫视,http://61.145.188.90:60022/rtp/239.77.0.189:5146$广东电信
广西卫视,http://61.145.188.90:60022/rtp/239.253.43.36:5146$广东电信
贵州卫视,http://61.145.188.90:60022/rtp/239.77.1.221:5146$广东电信
河北卫视,http://61.145.188.90:60022/rtp/239.77.1.214:5146$广东电信
河南卫视,http://61.145.188.90:60022/rtp/239.77.1.229:5146$广东电信
黑龙江卫视,http://61.145.188.90:60022/rtp/239.77.0.124:5146$广东电信
湖北卫视,http://61.145.188.90:60022/rtp/239.77.0.128:5146$广东电信
湖南卫视,http://61.145.188.90:60022/rtp/239.77.1.5:5146$广东电信
吉林卫视,http://61.145.188.90:60022/rtp/239.77.1.111:5146$广东电信
江苏卫视,http://61.145.188.90:60022/rtp/239.77.1.18:5146$广东电信
江西卫视,http://61.145.188.90:60022/rtp/239.77.1.219:5146$广东电信
辽宁卫视,http://61.145.188.90:60022/rtp/239.77.1.103:5146$广东电信
青海卫视,http://61.145.188.90:60022/rtp/239.253.43.125:5146$广东电信
三沙卫视,http://61.145.188.90:60022/rtp/239.253.43.113:5146$广东电信
山东卫视,http://61.145.188.90:60022/rtp/239.77.1.142:5146$广东电信
四川卫视,http://61.145.188.90:60022/rtp/239.77.1.215:5146$广东电信
天津卫视,http://61.145.188.90:60022/rtp/239.77.0.131:5146$广东电信
云南卫视,http://61.145.188.90:60022/rtp/239.253.43.37:5146$广东电信
浙江卫视,http://61.145.188.90:60022/rtp/239.77.1.33:5146$广东电信
重庆卫视,http://61.145.188.90:60022/rtp/239.77.1.162:5146$广东电信
广东珠江,http://61.145.188.90:60022/rtp/239.77.0.114:5146$广东电信
广东新闻,http://61.145.188.90:60022/rtp/239.77.0.173:5146$广东电信
广东民生,http://61.145.188.90:60022/rtp/239.77.0.225:5146$广东电信
广东体育,http://61.145.188.90:60022/rtp/239.77.0.168:5146$广东电信
经济科教,http://61.145.188.90:60022/rtp/239.77.0.167:5146$广东电信
广东影视,http://61.145.188.90:60022/rtp/239.77.0.217:5146$广东电信
广东少儿,http://61.145.188.90:60022/rtp/239.77.0.250:5146$广东电信
嘉佳卡通,http://61.145.188.90:60022/rtp/239.77.0.179:5146$广东电信
岭南戏曲,http://61.145.188.90:60022/rtp/239.77.0.16:5146$广东电信
现代教育,http://61.145.188.90:60022/rtp/239.77.0.18:5146$广东电信
广东综艺,http://61.145.188.90:60022/rtp/239.77.1.237:5146$广东电信
广州综合,http://61.145.188.90:60022/rtp/239.253.43.71:5146$广东电信
广州新闻,http://61.145.188.90:60022/rtp/239.253.43.72:5146$广东电信
广州影视,http://61.145.188.90:60022/rtp/239.253.43.73:5146$广东电信
广州法治,http://61.145.188.90:60022/rtp/239.253.43.74:5146$广东电信
深圳卫视,http://61.145.188.90:60022/rtp/239.77.0.130:5146$广东电信
深圳都市频道,http://61.145.188.90:60022/rtp/239.77.1.176:5146$广东电信
深圳财经生活,http://61.145.188.90:60022/rtp/239.77.1.242:5146$广东电信
深圳少儿频道,http://61.145.188.90:60022/rtp/239.77.1.244:5146$广东电信
深圳宝安频道,http://61.145.188.90:60022/rtp/239.77.1.67:5146$广东电信
深圳龙岗频道,http://61.145.188.90:60022/rtp/239.77.1.223:5146$广东电信
韶关新闻综合,http://61.145.188.90:60022/rtp/239.77.0.117:5146$广东电信
湛江新闻综合,http://61.145.188.90:60022/rtp/239.77.0.141:5146$广东电信
湛江公共,http://61.145.188.90:60022/rtp/239.77.0.140:5146$广东电信
潮州民生,http://61.145.188.90:60022/rtp/239.253.43.75:5146$广东电信
揭阳综合,http://61.145.188.90:60022/rtp/239.77.0.229:5146$广东电信
揭阳生活,http://61.145.188.90:60022/rtp/239.77.0.251:5146$广东电信
汕尾新闻综合,http://61.145.188.90:60022/rtp/239.77.0.25:5146$广东电信
汕尾文化生活,http://61.145.188.90:60022/rtp/239.77.0.187:5146$广东电信
江门综合,http://61.145.188.90:60022/rtp/239.77.0.201:5146$广东电信
江门侨乡生活,http://61.145.188.90:60022/rtp/239.77.0.202:5146$广东电信
HZTV-1,http://61.145.188.90:60022/rtp/239.77.1.232:5146$广东电信
HZTV-2,http://61.145.188.90:60022/rtp/239.77.1.233:5146$广东电信
珠海1,http://61.145.188.90:60022/rtp/239.77.0.155:5146$广东电信
肇庆综合,http://61.145.188.90:60022/rtp/239.253.43.1:5146$广东电信
肇庆生活服务,http://61.145.188.90:60022/rtp/239.253.43.2:5146$广东电信
河源综合,http://61.145.188.90:60022/rtp/239.253.43.213:5146$广东电信
河源公共,http://61.145.188.90:60022/rtp/239.253.43.214:5146$广东电信
清远新闻综合,http://61.145.188.90:60022/rtp/239.253.43.33:5146$广东电信
清远文旅生活,http://61.145.188.90:60022/rtp/239.253.43.34:5146$广东电信
云浮综合,http://61.145.188.90:60022/rtp/239.77.0.253:5146$广东电信
云浮文旅,http://61.145.188.90:60022/rtp/239.77.0.254:5146$广东电信
茂名综合,http://61.145.188.90:60022/rtp/239.77.0.206:5146$广东电信
茂名文化生活,http://61.145.188.90:60022/rtp/239.77.0.207:5146$广东电信
佛山公共,http://61.145.188.90:60022/rtp/239.253.43.53:5146$广东电信
佛山顺德,http://61.145.188.90:60022/rtp/239.253.43.55:5146$广东电信
佛山影视,http://61.145.188.90:60022/rtp/239.253.43.56:5146$广东电信
佛山综合,http://61.145.188.90:60022/rtp/239.253.43.57:5146$广东电信
东莞新闻综合,http://61.145.188.90:60022/rtp/239.253.43.104:5146$广东电信

汕头综合,http://yahao.myqnapcloud.com:4022/rtp/239.77.1.130:5146$广东电信
